"","VDMLR040","VDMWL101","IWRD578A","VDMLR25Q","VDMWL081","VDMWL111","WOE0002Q","VNW00071","VDMWL321","VRW00012","VNW00111","VRW00051","VRW00070","VNW00051","VNW00061","VDMLR071","VDMLR161","VDMWL121","VRW00021","VDMLR111","VRW00030","1GD0001M","1GD0002A","1GD0003B","VAL00251","VDM2W010","VDM2W020","VDM2W031","VDM2W040","VDM2W050","VDM2W071","VDM2W140","VDM2W170","VDM2W181","VDM2W210","VDM2W230","VDM2W240","VDM2W250","VDM2W260","VDM2W271","VDMG0011","VDMWL400","VDMWL442","VDMWL481","VDMWL491","VDMWL501","VDMWL52Q","VNW00011","VDML2QT1","VDMLRQT1","VDM2WQT1","ALB00031","ALB00041","ALB0005Q","VDM2W15Q","VDM2W16Q","VBA00011","VDMWL42Q","VDMWL451","IWRD532A","VDM2W33Q","VDMLR20Q","VEN_QT1","VNW00081","VNW00091","068147Z","0681520","0681570","0681600"
"VDM2W071",0.0531914893617021,0,0.0240963855421687,0.0149253731343284,0.0144927536231884,0.028169014084507,0.0396039603960396,0.0256410256410256,NA,0.0384615384615385,0.0140845070422535,NA,0.0484848484848485,0.0333333333333333,0.0263157894736842,0.0583333333333333,0.0462962962962963,0.0135135135135135,0.0543478260869565,NA,NA,0.0352941176470588,0.0748898678414097,0.0486111111111111,0.0442477876106195,0.0632911392405063,0.02,0.0144927536231884,NA,0.0510204081632653,0,0.0454545454545455,0.0376344086021505,0.0578512396694215,0.0192307692307692,0.027027027027027,0.0128205128205128,NA,0.0196078431372549,NA,0.0520833333333333,0.0465116279069767,0.0714285714285714,0.032258064516129,0.0720720720720721,0.0192307692307692,0.032258064516129,0.0406091370558376,0.0422535211267606,0.0326086956521739,0.0803571428571429,NA,NA,NA,0.0588235294117647,0.015625,0.0151515151515152,0.0555555555555556,0.0119047619047619,NA,0.0752688172043011,0.04,0.0726256983240224,0.043010752688172,0.0487804878048781,0.0357142857142857,NA,NA,0.0434782608695652
"VDM2W140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W170",0.0212765957446809,0,0.0240963855421687,0,0,0.0140845070422535,0.0099009900990099,0.0128205128205128,NA,0.0192307692307692,0,NA,0.0303030303030303,0,0.0131578947368421,0.025,0.0185185185185185,0,0.0217391304347826,NA,NA,0.0235294117647059,0.0607734806629834,0.0208333333333333,0.0265486725663717,0.0379746835443038,0,0,NA,0.0204081632653061,0.0376344086021505,NA,0,0.0247933884297521,0,0.0135135135135135,0,NA,0,NA,0.0208333333333333,0.0348837209302326,0.0595238095238095,0.0161290322580645,0.036036036036036,0,0.010752688172043,0.0254777070063694,0.028169014084507,0,0.0535714285714286,NA,NA,NA,0.0392156862745098,0.015625,0,0.0416666666666667,0,NA,0.043010752688172,0.01,0.0460526315789474,0.010752688172043,0.0121951219512195,0.0357142857142857,NA,NA,0.0144927536231884
"VDM2W181",0.0106382978723404,0,0.0240963855421687,0.0149253731343284,0.0144927536231884,0.028169014084507,0.0099009900990099,0.0256410256410256,NA,0.0576923076923077,0.028169014084507,NA,0.0413223140495868,0.0222222222222222,0.0394736842105263,0.0333333333333333,0.00925925925925926,0.027027027027027,0.0434782608695652,NA,NA,0.0470588235294118,0.0603448275862069,0.0247933884297521,NA,0.0253164556962025,0.04,0.0289855072463768,NA,0.0306122448979592,0.0578512396694215,NA,0.0247933884297521,0,0.0384615384615385,0,0.0256410256410256,NA,0.0392156862745098,NA,0.0208333333333333,0.0348837209302326,0.0833333333333333,0.0483870967741935,0.027027027027027,0.0384615384615385,0.021505376344086,0.0108695652173913,0.0422535211267606,0.0217391304347826,0.0446428571428571,NA,NA,NA,0.0784313725490196,0.015625,0.0303030303030303,0.0555555555555556,0.0238095238095238,NA,0.0428571428571429,0.01,0.0229885057471264,0,0,0.0357142857142857,NA,NA,0
"VDM2W210",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,NA,0.0192307692307692,0,0.0192307692307692,0,0.0192307692307692,0,0.0192307692307692,NA,NA,0.0384615384615385,NA,0,NA,NA,NA,0,NA,0,0.0192307692307692,NA,0,0.0384615384615385,0,NA,0,NA,0,NA,NA,0.0384615384615385,0.0576923076923077,0,NA,0,0,NA,NA,0,0.0384615384615385,NA,NA,NA,0.04,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W230",0.0138888888888889,0,0.0135135135135135,0,0,0.0161290322580645,0,0.015625,NA,NA,0,NA,0.027027027027027,0,0.0175438596491228,0.0135135135135135,0,0,0.0136986301369863,NA,NA,0.0151515151515152,0.0540540540540541,0.0135135135135135,NA,0.015625,NA,0,NA,0.0135135135135135,0.027027027027027,NA,0.0135135135135135,0,NA,0,0,NA,NA,NA,0.0135135135135135,0.0298507462686567,0.0615384615384615,NA,0.0135135135135135,NA,0,0.015625,0.03125,0,0.0540540540540541,NA,NA,NA,NA,0.015625,NA,0.0327868852459016,0,NA,NA,0,0.0338983050847458,0,0,0.0357142857142857,NA,NA,0
"VDM2W240",0.0175438596491228,0,0,0,0,0.0147058823529412,0,0.0136986301369863,NA,0.0192307692307692,0,NA,0.0384615384615385,0,0.0131578947368421,0.0128205128205128,0.0128205128205128,0,0.0256410256410256,NA,NA,0.0256410256410256,0.0410958904109589,0,NA,NA,0,0,NA,0.0128205128205128,0.0128205128205128,NA,0,0.0256410256410256,0,0,0,NA,0,NA,0.0136986301369863,0.0384615384615385,0.0641025641025641,0.0161290322580645,0.0135135135135135,0,0,NA,0.0303030303030303,0,0.0512820512820513,NA,NA,NA,0.0392156862745098,0,0,0.0428571428571429,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"VDM2W250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0196078431372549,0,0.0196078431372549,0,0.0196078431372549,0,0.0196078431372549,NA,NA,0.0392156862745098,NA,0,NA,NA,0,0,NA,0,0.0196078431372549,NA,0,0.0392156862745098,0,NA,0,NA,0,NA,NA,0.0392156862745098,0.0588235294117647,0,NA,0,0,NA,NA,0,0.0196078431372549,NA,NA,NA,0.0392156862745098,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDMG0011",0.025,0.015625,0.0240963855421687,0.0149253731343284,0.0144927536231884,0.028169014084507,0.0105263157894737,0.0256410256410256,NA,0.02,0.0149253731343284,NA,0.0416666666666667,0.0117647058823529,0.028169014084507,0.0208333333333333,0.0208333333333333,0.0144927536231884,0.0344827586206897,NA,NA,0.0375,0.0520833333333333,0.0208333333333333,NA,0.0416666666666667,NA,0.015625,NA,0.021505376344086,0.0520833333333333,NA,0.0208333333333333,0.0208333333333333,NA,0.0135135135135135,0.0136986301369863,NA,NA,NA,0,0.0493827160493827,0.0759493670886076,0.0350877192982456,0.03125,NA,0.0113636363636364,0.0277777777777778,0.0422535211267606,0.0114942528735632,0.0520833333333333,NA,NA,NA,NA,0.03125,0.0161290322580645,0.0555555555555556,0.0126582278481013,NA,0.08,0.0105263157894737,0.0447761194029851,0.0144927536231884,0.0158730158730159,0.0535714285714286,NA,NA,0.0144927536231884
"VDMWL400",0.0461538461538462,0.03125,0.0422535211267606,0.0447761194029851,0.0434782608695652,0.0563380281690141,0.0375,0.0512820512820513,NA,0.0576923076923077,0.0422535211267606,NA,0.0697674418604651,0.0348837209302326,0.0526315789473684,0.0465116279069767,0.0232558139534884,0.04,0.0574712643678161,NA,NA,0.0581395348837209,0.0864197530864197,0.0459770114942529,NA,0.0526315789473684,0.04,0.0434782608695652,NA,0.0465116279069767,0.0465116279069767,NA,0.0348837209302326,0.0348837209302326,0.0384615384615385,0.0298507462686567,0.0384615384615385,NA,0.0392156862745098,NA,0.0493827160493827,0,0.0952380952380952,0.0476190476190476,0.024390243902439,0.0377358490566038,0.0344827586206897,0.0526315789473684,0.0704225352112676,0.0348837209302326,0.0930232558139535,NA,NA,NA,0.0784313725490196,0.046875,0.0454545454545455,0.0833333333333333,0.0352941176470588,NA,NA,0.0375,0.0769230769230769,0.037037037037037,NA,0.0714285714285714,NA,NA,0.037037037037037
"VDMWL442",0.0793650793650794,0.0634920634920635,0.072463768115942,0.0746268656716418,0.072463768115942,0.0563380281690141,0.0641025641025641,0.0769230769230769,NA,0.0576923076923077,0.0704225352112676,NA,0.0952380952380952,0.0595238095238095,0.0789473684210526,0.0714285714285714,0.0714285714285714,0.0675675675675676,0.0833333333333333,NA,NA,0.0833333333333333,0.0886075949367089,0.0714285714285714,NA,0.0909090909090909,0.06,0.072463768115942,NA,0.0714285714285714,0.0714285714285714,NA,0.0595238095238095,0.0833333333333333,0.0576923076923077,0.0615384615384615,0.0641025641025641,NA,0.0588235294117647,NA,0.0759493670886076,0.0952380952380952,0,0.0967741935483871,0.075,0.0576923076923077,0.0595238095238095,0.0909090909090909,0.0985915492957746,0.0595238095238095,0.119047619047619,NA,NA,NA,0.0980392156862745,0.0793650793650794,0.0757575757575758,0.111111111111111,0.0595238095238095,NA,NA,0.0641025641025641,0.1,0.0576923076923077,NA,0.109090909090909,NA,NA,0.0576923076923077
"VDMWL481",NA,NA,NA,0.02,0.0192307692307692,0.0384615384615385,0.0178571428571429,0.0350877192982456,NA,0.0192307692307692,0.0163934426229508,NA,0.0483870967741935,0.0161290322580645,0.032258064516129,0,0.032258064516129,0.0158730158730159,0.0476190476190476,NA,NA,0.0476190476190476,0.0526315789473684,0.0158730158730159,NA,NA,0,0.0161290322580645,NA,0,0.032258064516129,NA,0.0161290322580645,0.0483870967741935,0,NA,0.0161290322580645,NA,0,NA,0.0350877192982456,0.0476190476190476,0.0967741935483871,0,0.0344827586206897,0,0.0158730158730159,NA,0.04,0.0161290322580645,0.0483870967741935,NA,NA,NA,0.0392156862745098,NA,0.0163934426229508,0.0740740740740741,0.0158730158730159,NA,NA,0.0178571428571429,NA,NA,NA,NA,NA,NA,NA
"VDMWL491",0.0319148936170213,0,0.036144578313253,0.0149253731343284,0.0144927536231884,0.028169014084507,0.0198019801980198,0.0256410256410256,NA,0.0392156862745098,0.0147058823529412,NA,0.0540540540540541,0.0116279069767442,0.0277777777777778,0.045045045045045,0.00961538461538462,0.0142857142857143,0.0454545454545455,NA,NA,0.037037037037037,0.0727272727272727,0.036036036036036,NA,0.0379746835443038,NA,0.0153846153846154,NA,0.0319148936170213,0.0720720720720721,NA,0.036036036036036,0.027027027027027,NA,0.0135135135135135,0.0135135135135135,NA,NA,NA,0.03125,0.024390243902439,0.075,0.0344827586206897,0,NA,0.0224719101123595,0.0348837209302326,0.0422535211267606,0.0227272727272727,0.0648148148148148,NA,NA,NA,NA,0.015625,0.0158730158730159,0.0555555555555556,0.0125,NA,0.078125,0.02,0.0493827160493827,0.0240963855421687,0.025974025974026,0.0357142857142857,NA,NA,0.0144927536231884
"VDMWL501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0192307692307692,0,0.0192307692307692,0,0.0192307692307692,0,0.0188679245283019,NA,NA,0.0377358490566038,NA,0,NA,NA,0,0,NA,0,0.0192307692307692,NA,0,0.0384615384615385,0,NA,0,NA,0,NA,NA,0.0377358490566038,0.0576923076923077,0,NA,0,0,NA,NA,0,0.0192307692307692,NA,NA,NA,0.0392156862745098,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDMWL52Q",0.0138888888888889,0,0.0128205128205128,0,0,0.0140845070422535,0,0.0128205128205128,NA,0.0192307692307692,0,NA,0.032258064516129,0,0.0131578947368421,0.010752688172043,0.010752688172043,0,0.021505376344086,NA,NA,0.0232558139534884,0.0454545454545455,0.0106382978723404,NA,0.015625,0,0,NA,0.010752688172043,0.032258064516129,NA,0.010752688172043,0.021505376344086,0,0,0,NA,0,NA,0.0113636363636364,0.0344827586206897,0.0595238095238095,0.0158730158730159,0.0224719101123595,0,0,0.015625,0.028169014084507,0,0.0537634408602151,NA,NA,NA,0.0392156862745098,0.015625,0,0.0416666666666667,0,NA,NA,0,0.0338983050847458,0,0,0.0357142857142857,NA,NA,0
"VNW00011",0.0116279069767442,0.0178571428571429,0.0289855072463768,0.02,0.02,0.0384615384615385,0.0128205128205128,0.037037037037037,NA,NA,NA,NA,0.0220588235294118,0.0163934426229508,NA,0.032967032967033,0.0126582278481013,NA,0.0317460317460317,NA,NA,0.0357142857142857,0.0609137055837563,0.0260869565217391,0.0176991150442478,0.0126582278481013,NA,NA,NA,0.0289855072463768,0.0406091370558376,NA,0.0254777070063694,0.0108695652173913,NA,0.015625,NA,NA,NA,NA,0.0277777777777778,0.0526315789473684,0.0909090909090909,NA,0.0348837209302326,NA,0.015625,0,0.0555555555555556,0.0158730158730159,0.0602409638554217,NA,NA,NA,NA,0.0357142857142857,NA,0.0392156862745098,0.0181818181818182,NA,0.032258064516129,0.012987012987013,0.0614525139664804,0.010752688172043,0.0121951219512195,0.0535714285714286,NA,NA,0.0144927536231884
"VDML2QT1",0.0483870967741935,0.032258064516129,0.0294117647058824,0.0298507462686567,0.0298507462686567,0.0434782608695652,0.028169014084507,0.0422535211267606,NA,NA,0.0166666666666667,NA,0.0704225352112676,0.028169014084507,0.046875,0.0422535211267606,0.0422535211267606,0.0161290322580645,0.0422535211267606,NA,NA,0.0563380281690141,0.0704225352112676,0.028169014084507,NA,0.0555555555555556,NA,0.0175438596491228,NA,0.0422535211267606,0.0422535211267606,NA,0.028169014084507,0.0422535211267606,NA,0.03125,0.0303030303030303,NA,NA,NA,0.0422535211267606,0.0704225352112676,0.0985915492957746,0.04,0.0422535211267606,NA,0.028169014084507,0.0555555555555556,0,0.028169014084507,0.0845070422535211,NA,NA,NA,NA,0.0483870967741935,0.0181818181818182,0.0735294117647059,0.028169014084507,NA,NA,0.028169014084507,NA,0.0392156862745098,NA,0.0740740740740741,NA,NA,0.0392156862745098
"VDMLRQT1",0.0140845070422535,0,0.012987012987013,0,0,0.0140845070422535,0,0.0128205128205128,NA,0.0192307692307692,0,NA,0.0326086956521739,0,0.0131578947368421,0.0108695652173913,0.0108695652173913,0,0.0217391304347826,NA,NA,0.0235294117647059,0.0459770114942529,0.0108695652173913,NA,0.0158730158730159,0,0,NA,0.0108695652173913,0.0326086956521739,NA,0,0.0217391304347826,0,0,0,NA,0,NA,0.0114942528735632,0.0348837209302326,0.0595238095238095,0.0161290322580645,0.0227272727272727,0,0,0.0158730158730159,0.028169014084507,0,0.0543478260869565,NA,NA,NA,0.0392156862745098,0.015625,0,0.0416666666666667,0,NA,NA,0,0.0344827586206897,0,0,0.0357142857142857,NA,NA,0
"VDM2WQT1",0.0549450549450549,0.0625,0.0602409638554217,0.0597014925373134,0.0579710144927536,0.0704225352112676,0.0396039603960396,0.0641025641025641,NA,0.0769230769230769,0.0563380281690141,NA,0.0535714285714286,0.0555555555555556,0.0657894736842105,0.0357142857142857,0.0555555555555556,0.0540540540540541,0.0760869565217391,NA,NA,0.0823529411764706,0.0841121495327103,0.0535714285714286,NA,0.0759493670886076,0.02,0.0579710144927536,NA,0.0408163265306122,0.0803571428571429,NA,0.0535714285714286,0.0446428571428571,0.0384615384615385,0.0540540540540541,0.0512820512820513,NA,0.0196078431372549,NA,0.0520833333333333,0.0930232558139535,0.119047619047619,0.0483870967741935,0.0648148148148148,0.0192307692307692,0.0537634408602151,0.0602409638554217,0.0845070422535211,0.0543478260869565,0,NA,NA,NA,0.0588235294117647,0.078125,0.0606060606060606,0.0972222222222222,0.0595238095238095,NA,0.114754098360656,0.04,0.0769230769230769,0.05,0.0540540540540541,0.107142857142857,NA,NA,0.0579710144927536
"ALB00031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALB00041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALB0005Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W15Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.0588235294117647,0.0392156862745098,0.0588235294117647,0.0392156862745098,0.0588235294117647,0.0392156862745098,0.0588235294117647,NA,NA,0.0784313725490196,NA,0.0392156862745098,NA,NA,0.04,0.0392156862745098,NA,0.0392156862745098,0.0588235294117647,NA,0.0392156862745098,0.0784313725490196,0.04,NA,0.0392156862745098,NA,0.0392156862745098,NA,NA,0.0784313725490196,0.0980392156862745,0.0392156862745098,NA,0.0392156862745098,0.0392156862745098,NA,NA,0.0392156862745098,0.0588235294117647,NA,NA,NA,0,NA,0.04,NA,0.0392156862745098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W16Q",0.03125,0.015625,0.015625,0,0,0.0166666666666667,0.015625,0.032258064516129,NA,NA,0,NA,0.046875,0.015625,0.0181818181818182,0.03125,0.015625,0,0.03125,NA,NA,0.03125,0.078125,0.03125,NA,0.0357142857142857,NA,NA,NA,0.03125,0.015625,NA,0.015625,0.015625,NA,0.015625,0,NA,NA,NA,0.03125,0.046875,0.0793650793650794,NA,0.015625,NA,0.015625,0.0357142857142857,0.0483870967741935,0.015625,0.078125,NA,NA,NA,NA,0,NA,0.0338983050847458,0.0158730158730159,NA,NA,0.015625,0.0588235294117647,0.0188679245283019,NA,0.0535714285714286,NA,NA,0.0188679245283019
"VBA00011",NA,NA,0,0,0,0.0175438596491228,0,0.0161290322580645,NA,0.0192307692307692,0,NA,0.0454545454545455,0,0.0151515151515152,0.0151515151515152,0.0151515151515152,0,0.0303030303030303,NA,NA,0.0303030303030303,0.032258064516129,0,NA,NA,NA,0,NA,0.0151515151515152,0.0151515151515152,NA,0,0.0303030303030303,0,NA,0,NA,0,NA,0.0161290322580645,0.0454545454545455,0.0757575757575758,0.0163934426229508,0.0158730158730159,0,0,NA,0.0181818181818182,0,0.0606060606060606,NA,NA,NA,0.04,NA,0,0.0508474576271186,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"VDMWL42Q",0.0508474576271186,0.0338983050847458,0.0307692307692308,0.0447761194029851,0.0434782608695652,0.0571428571428571,0.0416666666666667,0.0555555555555556,NA,NA,0.046875,NA,0.0833333333333333,0.0416666666666667,0.0588235294117647,0.0555555555555556,0.0555555555555556,0.0454545454545455,0.0694444444444444,NA,NA,0.0694444444444444,0.0833333333333333,0.0416666666666667,NA,0.0392156862745098,NA,0.0491803278688525,NA,0.0555555555555556,0.0555555555555556,NA,0.0416666666666667,0.0555555555555556,NA,0.0327868852459016,0.0428571428571429,NA,NA,NA,0.0555555555555556,0.0833333333333333,0.111111111111111,0.0740740740740741,0.0555555555555556,NA,0.0416666666666667,0.0392156862745098,0.0735294117647059,0.0416666666666667,0.0972222222222222,NA,NA,NA,NA,0.0338983050847458,0.0508474576271186,0,0.0416666666666667,NA,NA,0.0416666666666667,NA,NA,NA,0.0588235294117647,NA,NA,NA
"VDMWL451",0.0158730158730159,0,0,0,0,0.0140845070422535,0,0.0128205128205128,NA,0.0192307692307692,0,NA,0.0357142857142857,0,0.0131578947368421,0.0119047619047619,0.0119047619047619,0,0.0235294117647059,NA,NA,0.0235294117647059,0.0506329113924051,0.0117647058823529,NA,0.0181818181818182,0,0,NA,0.0119047619047619,0.0119047619047619,NA,0,0.0238095238095238,0,0,0,NA,0,NA,0.0126582278481013,0.0352941176470588,0.0595238095238095,0.0158730158730159,0.0125,0,0,0.0181818181818182,0.028169014084507,0,0.0595238095238095,NA,NA,NA,0.0392156862745098,0.0158730158730159,0,0.0416666666666667,0,NA,NA,0,0.04,0,NA,0.0363636363636364,NA,NA,0
"IWRD532A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VDM2W33Q",0.046875,NA,NA,NA,NA,NA,0.0535714285714286,NA,NA,NA,NA,NA,0.0537634408602151,NA,NA,0.072463768115942,0.0526315789473684,NA,NA,NA,NA,NA,0.10752688172043,0.0537634408602151,0.0416666666666667,0.0701754385964912,NA,NA,NA,NA,0.0752688172043011,NA,0.043010752688172,0.0428571428571429,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.078125,NA,NA,0.032258064516129,NA,NA,0.114754098360656,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0545454545454545,0.043010752688172,0.0405405405405405,0.0434782608695652,NA,NA,NA,0.06
"VDMLR20Q",0.0117647058823529,0,0.0120481927710843,0,0,0.0140845070422535,0,0.012987012987013,NA,NA,0,NA,0.03,0,0.0142857142857143,0.01,0.01,0,0.0232558139534884,NA,NA,0.0253164556962025,0.04,0.01,NA,0.025974025974026,NA,0,NA,0.0108695652173913,0.04,NA,0.01,0.01,NA,0,0,NA,NA,NA,0.0105263157894737,0.0375,0.0641025641025641,0.0178571428571429,0.02,NA,0,0.012987012987013,0.028169014084507,0,0.04,NA,NA,NA,NA,0.015625,0,0.0416666666666667,0,NA,0.0545454545454545,0,0.0277777777777778,0,0,0.0357142857142857,NA,NA,0
"VEN_QT1",0.0246913580246914,0.0392156862745098,0.046875,NA,NA,NA,0.0273972602739726,NA,NA,NA,NA,NA,0.0381679389312977,0.0357142857142857,NA,0.0465116279069767,0.027027027027027,NA,0.0517241379310345,NA,NA,0.0588235294117647,0.106145251396648,0.0363636363636364,0.0353982300884956,0.0540540540540541,NA,NA,NA,0.046875,0.0726256983240224,NA,0.0460526315789474,0.0229885057471264,NA,0.0338983050847458,NA,NA,NA,NA,0.0447761194029851,0.0769230769230769,0.1,NA,0.0493827160493827,NA,0.0338983050847458,0.0614525139664804,NA,0.0344827586206897,0.0769230769230769,NA,NA,NA,NA,0.0588235294117647,NA,NA,0.04,NA,0.043010752688172,0.0277777777777778,0,0.021978021978022,0.024390243902439,0.0784313725490196,NA,NA,0.0298507462686567
"VNW00081",0,0,0.0151515151515152,NA,NA,NA,0,0.0196078431372549,NA,NA,NA,NA,0.021505376344086,0,NA,0.0227272727272727,0,NA,0.0166666666666667,NA,NA,0.0188679245283019,0.0645161290322581,0.021505376344086,0.0188679245283019,0.0263157894736842,NA,NA,NA,0.0151515151515152,0.043010752688172,NA,0.010752688172043,0,NA,0,NA,NA,NA,NA,0.0144927536231884,0.037037037037037,0.0576923076923077,NA,0.0240963855421687,NA,0,0.010752688172043,0.0392156862745098,0,0.05,NA,NA,NA,NA,0.0188679245283019,NA,NA,0,NA,0.0405405405405405,0,0.021978021978022,0,0,0.0377358490566038,NA,NA,0
"VNW00091",0,NA,0.0166666666666667,NA,NA,NA,0,NA,NA,NA,NA,NA,0.024390243902439,0,NA,0.024390243902439,0,NA,0.0185185185185185,NA,NA,NA,0.0731707317073171,0.0121951219512195,NA,0.0285714285714286,NA,NA,NA,0.0166666666666667,0.0487804878048781,NA,0.0121951219512195,0,NA,0,NA,NA,NA,NA,0.0158730158730159,NA,NA,NA,0.025974025974026,NA,0,0.0121951219512195,NA,0,0.0540540540540541,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434782608695652,0,0.024390243902439,0,0,NA,NA,NA,0
"068147Z",0.0357142857142857,0.0357142857142857,0.0357142857142857,0.04,0.04,0.0576923076923077,0.0357142857142857,0.0555555555555556,NA,NA,NA,NA,0.0714285714285714,0.0357142857142857,NA,0.0535714285714286,0.0357142857142857,NA,0.0535714285714286,NA,NA,0.0535714285714286,0.0714285714285714,0.0535714285714286,NA,0.0535714285714286,NA,NA,NA,0.0535714285714286,0.0357142857142857,NA,0.0357142857142857,0.0357142857142857,NA,0.0357142857142857,NA,NA,NA,NA,0.0535714285714286,0.0714285714285714,0.109090909090909,NA,0.0357142857142857,NA,0.0357142857142857,0.0535714285714286,0.0740740740740741,0.0357142857142857,0.107142857142857,NA,NA,NA,NA,0.0535714285714286,NA,0.0588235294117647,0.0363636363636364,NA,NA,0.0357142857142857,0.0784313725490196,0.0377358490566038,NA,0,NA,NA,0.0377358490566038
"0681520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0681570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0681600",0,0,0.0151515151515152,NA,NA,NA,0,0.0196078431372549,NA,NA,NA,NA,0.0289855072463768,0,NA,0.0144927536231884,0,NA,0.0166666666666667,NA,NA,0.0188679245283019,0.0579710144927536,0.0144927536231884,NA,0.0289855072463768,NA,NA,NA,0.0151515151515152,0.0434782608695652,NA,0.0144927536231884,0,NA,0,NA,NA,NA,NA,0.0144927536231884,0.037037037037037,0.0576923076923077,NA,0.0144927536231884,NA,0,0.0144927536231884,0.0392156862745098,0,0.0579710144927536,NA,NA,NA,NA,0.0188679245283019,NA,NA,0,NA,0.06,0,0.0298507462686567,0,0,0.0377358490566038,NA,NA,0
